TIMESTAMP,EQUIPMENTID,EQUIPMENTTYPE,FACILITYID,VIBRATION,TEMPERATURE,PRESSURE,OILLEVEL,HEALTHSCORE,MAINTENANCENEEDED
2/15/2024,EQP_1016,Compressor,FAC_002,4.058,79.45,161.96,40.17221377,0.5577,TRUE
2/16/2024,EQP_1016,Compressor,FAC_002,3.241,83.12,169.84,44.08527745,0.5521,TRUE
2/17/2024,EQP_1016,Compressor,FAC_002,3.601,92.83,157,39.109662,0.4965,TRUE
2/18/2024,EQP_1016,Compressor,FAC_002,4.25,94.61,142.64,42.25952428,0.5093,TRUE
2/19/2024,EQP_1016,Compressor,FAC_002,3.306,83.39,168.7,38.65805073,0.5035,TRUE
2/20/2024,EQP_1016,Compressor,FAC_002,4.056,87.84,159.45,44.18838327,0.501,TRUE
2/21/2024,EQP_1016,Compressor,FAC_002,3.561,79.21,153.57,38.29677218,0.5212,TRUE
2/22/2024,EQP_1016,Compressor,FAC_002,4.816,85.67,148.18,33.87338696,0.4504,TRUE
2/23/2024,EQP_1016,Compressor,FAC_002,3.364,83.71,136.33,44.10829607,0.5687,TRUE
2/24/2024,EQP_1016,Compressor,FAC_002,3.525,88.47,154.7,40.32469194,0.4911,TRUE
2/25/2024,EQP_1016,Compressor,FAC_002,3.576,83.21,161.24,46.29952158,0.5574,TRUE
2/26/2024,EQP_1016,Compressor,FAC_002,3.601,87.61,158.89,37.53293879,0.5042,TRUE
2/27/2024,EQP_1016,Compressor,FAC_002,4.429,86.44,188.35,43.35023283,0.554,TRUE
2/28/2024,EQP_1016,Compressor,FAC_002,2.7,93.96,160.22,38.96832102,0.5107,TRUE
2/29/2024,EQP_1016,Compressor,FAC_002,3.125,83.13,161.07,36.35027573,0.4695,TRUE
3/1/2024,EQP_1016,Compressor,FAC_002,4.424,88.08,146.98,34.50017103,0.452,TRUE
3/2/2024,EQP_1016,Compressor,FAC_002,3.098,85.99,159.16,47.48261128,0.5642,TRUE
3/3/2024,EQP_1016,Compressor,FAC_002,3.429,82.2,169.6,46.57003264,0.5434,TRUE
3/4/2024,EQP_1016,Compressor,FAC_002,3.122,88.92,167.82,41.28519422,0.5198,TRUE
3/5/2024,EQP_1016,Compressor,FAC_002,3.617,87.21,152.54,37.15484451,0.4483,TRUE
3/6/2024,EQP_1016,Compressor,FAC_002,4.081,88.68,148.43,37.63694746,0.4443,TRUE
3/7/2024,EQP_1016,Compressor,FAC_002,2.708,91.22,162.08,46.78460386,0.5379,TRUE
3/8/2024,EQP_1016,Compressor,FAC_002,4.479,85.9,169.7,36.63648631,0.4809,TRUE
3/9/2024,EQP_1016,Compressor,FAC_002,4.106,89.9,161.33,36.59177795,0.4881,TRUE
3/10/2024,EQP_1016,Compressor,FAC_002,4.862,82.73,153.24,42.38372694,0.5105,TRUE
3/11/2024,EQP_1016,Compressor,FAC_002,3.377,94.83,182.29,38.29016612,0.4893,TRUE
3/12/2024,EQP_1016,Compressor,FAC_002,4.125,89.02,171.37,38.4764843,0.5523,TRUE
3/13/2024,EQP_1016,Compressor,FAC_002,3.9,83.15,155.3,38.25480213,0.5032,TRUE
3/14/2024,EQP_1016,Compressor,FAC_002,5.571,90.63,164,41.95907848,0.4823,TRUE
3/15/2024,EQP_1016,Compressor,FAC_002,4.484,95.74,171.9,38.55097912,0.4795,TRUE
3/16/2024,EQP_1016,Compressor,FAC_002,4.563,81.62,171.65,34.41598027,0.4384,TRUE
3/17/2024,EQP_1016,Compressor,FAC_002,2.856,79.72,167.35,34.68866016,0.4516,TRUE
3/18/2024,EQP_1016,Compressor,FAC_002,2.762,90.01,165.64,39.8678852,0.4699,TRUE
3/19/2024,EQP_1016,Compressor,FAC_002,3.252,86.96,175.93,44.26977782,0.5463,TRUE
3/20/2024,EQP_1016,Compressor,FAC_002,2.933,86.05,158.06,34.16328661,0.4439,TRUE
3/21/2024,EQP_1016,Compressor,FAC_002,4.29,86.31,188.11,41.20300926,0.4842,TRUE
3/22/2024,EQP_1016,Compressor,FAC_002,4.207,87.32,157.9,34.1810833,0.4603,TRUE
3/23/2024,EQP_1016,Compressor,FAC_002,4.243,82.1,178.54,45.14590962,0.5551,TRUE
3/24/2024,EQP_1016,Compressor,FAC_002,2.658,75.74,164.71,31.95230034,0.4509,TRUE
3/25/2024,EQP_1016,Compressor,FAC_002,3.519,86.4,165.78,35.30295474,0.4491,TRUE
3/26/2024,EQP_1016,Compressor,FAC_002,5.296,95.8,151.47,37.90232199,0.4983,TRUE
3/27/2024,EQP_1016,Compressor,FAC_002,4.486,85.01,162.83,37.87656832,0.454,TRUE
3/28/2024,EQP_1016,Compressor,FAC_002,3.791,80.23,155.62,43.5390689,0.549,TRUE
3/29/2024,EQP_1016,Compressor,FAC_002,3.416,85.88,166.93,41.28007588,0.5558,TRUE
3/30/2024,EQP_1016,Compressor,FAC_002,3.807,96.87,180.62,35.6505232,0.5076,TRUE
3/31/2024,EQP_1016,Compressor,FAC_002,5.406,86.63,151.62,43.15059588,0.4789,TRUE
4/1/2024,EQP_1016,Compressor,FAC_002,4.04,86.08,160.68,41.18234718,0.4672,TRUE
4/2/2024,EQP_1016,Compressor,FAC_002,4.995,87.54,158.33,42.95981396,0.5226,TRUE
4/3/2024,EQP_1016,Compressor,FAC_002,5.21,84.28,164.14,35.64472203,0.4817,TRUE
4/4/2024,EQP_1016,Compressor,FAC_002,2.124,79.59,166.06,43.90529972,0.5387,TRUE
4/5/2024,EQP_1016,Compressor,FAC_002,4.698,84.98,170.8,43.85053527,0.5159,TRUE
4/6/2024,EQP_1016,Compressor,FAC_002,4.869,89.64,174.68,46.38492098,0.555,TRUE
4/7/2024,EQP_1016,Compressor,FAC_002,3.966,83.08,153.04,41.15541206,0.4798,TRUE
4/8/2024,EQP_1016,Compressor,FAC_002,4.012,71.88,158.34,43.09043515,0.5211,TRUE
4/9/2024,EQP_1016,Compressor,FAC_002,5.443,87.4,146.2,36.66593889,0.4387,TRUE
4/10/2024,EQP_1016,Compressor,FAC_002,4.182,76.03,175.72,39.44075011,0.5021,TRUE
4/11/2024,EQP_1016,Compressor,FAC_002,3.87,91.09,170.17,39.43949963,0.4896,TRUE
4/12/2024,EQP_1016,Compressor,FAC_002,4.427,88.43,160.51,40.42421337,0.5333,TRUE
4/13/2024,EQP_1016,Compressor,FAC_002,4.681,82.45,174.23,40.88107677,0.4997,TRUE
4/14/2024,EQP_1016,Compressor,FAC_002,4.626,82.75,148.11,32.41330888,0.4452,TRUE
4/15/2024,EQP_1016,Compressor,FAC_002,5.516,85.85,160.96,36.70882892,0.4632,TRUE
4/16/2024,EQP_1016,Compressor,FAC_002,3.284,78.89,154.28,45.15334314,0.5405,TRUE
4/17/2024,EQP_1016,Compressor,FAC_002,4.61,84.17,162.42,41.02023418,0.5015,TRUE
4/18/2024,EQP_1016,Compressor,FAC_002,3.687,79.58,159.03,39.24093228,0.5501,TRUE
4/19/2024,EQP_1016,Compressor,FAC_002,4.3,95.02,156.58,34.76347867,0.4794,TRUE
4/20/2024,EQP_1016,Compressor,FAC_002,4.39,90.34,165.73,45.89788164,0.5033,TRUE
4/21/2024,EQP_1016,Compressor,FAC_002,4.439,85.47,179.18,41.8338656,0.5186,TRUE
4/22/2024,EQP_1016,Compressor,FAC_002,4.366,82.21,178.51,36.17689478,0.4485,TRUE
4/23/2024,EQP_1016,Compressor,FAC_002,2.193,80.89,170.05,43.36167152,0.5271,TRUE
4/24/2024,EQP_1016,Compressor,FAC_002,4.278,79.01,186.26,36.41040523,0.4426,TRUE
4/25/2024,EQP_1016,Compressor,FAC_002,4.625,87.84,187.55,35.09639956,0.4454,TRUE
4/26/2024,EQP_1016,Compressor,FAC_002,3.56,94.72,183.47,40.79361941,0.4694,TRUE
4/27/2024,EQP_1016,Compressor,FAC_002,4.622,85.3,168.95,41.81966893,0.4826,TRUE
4/28/2024,EQP_1016,Compressor,FAC_002,4.604,87.23,169.25,40.17941765,0.4693,TRUE
4/29/2024,EQP_1016,Compressor,FAC_002,4.974,85.71,172.2,36.20534404,0.4467,TRUE
4/30/2024,EQP_1016,Compressor,FAC_002,3.264,83.17,163.67,33.64743512,0.4576,TRUE
5/1/2024,EQP_1016,Compressor,FAC_002,3.184,84.58,150.71,36.5063658,0.4538,TRUE
5/2/2024,EQP_1016,Compressor,FAC_002,4.624,87.81,173.15,37.70553427,0.4925,TRUE
5/3/2024,EQP_1016,Compressor,FAC_002,3.926,93.29,178.82,41.0675777,0.5111,TRUE
5/4/2024,EQP_1016,Compressor,FAC_002,2.787,98.31,160.56,36.61452689,0.4305,TRUE
5/5/2024,EQP_1016,Compressor,FAC_002,3.167,91.98,158.73,36.01324639,0.4119,TRUE
5/6/2024,EQP_1016,Compressor,FAC_002,3.378,86.5,157.81,36.700207,0.4317,TRUE
5/7/2024,EQP_1016,Compressor,FAC_002,4.774,90.66,171.22,37.76597254,0.4265,TRUE
5/8/2024,EQP_1016,Compressor,FAC_002,2.652,78.03,150.6,42.64190147,0.5349,TRUE
5/9/2024,EQP_1016,Compressor,FAC_002,4.095,86.98,160.98,37.47110268,0.4896,TRUE
5/10/2024,EQP_1016,Compressor,FAC_002,3.215,90.25,168.4,35.65161402,0.4308,TRUE
5/11/2024,EQP_1016,Compressor,FAC_002,3.765,96.74,173.55,32.12927434,0.421,TRUE
5/12/2024,EQP_1016,Compressor,FAC_002,4.259,78.24,157.78,36.80522956,0.4898,TRUE
5/13/2024,EQP_1016,Compressor,FAC_002,3.597,88.25,171.11,36.88010978,0.4735,TRUE
5/14/2024,EQP_1016,Compressor,FAC_002,4.528,94.26,145.6,41.19636015,0.4844,TRUE
5/15/2024,EQP_1016,Compressor,FAC_002,3.834,87.91,159.68,41.60530272,0.4882,TRUE
5/16/2024,EQP_1016,Compressor,FAC_002,3.742,82.3,135.78,33.68174295,0.4724,TRUE
5/17/2024,EQP_1016,Compressor,FAC_002,3.819,84.19,171.39,43.33439011,0.4912,TRUE
5/18/2024,EQP_1016,Compressor,FAC_002,3.555,88.48,168.47,40.0823724,0.4575,TRUE
5/19/2024,EQP_1016,Compressor,FAC_002,3.924,81.03,155.86,42.24956765,0.4731,TRUE
5/20/2024,EQP_1016,Compressor,FAC_002,3.236,89.91,143.64,44.78277971,0.5228,TRUE
5/21/2024,EQP_1016,Compressor,FAC_002,4.677,78.05,164.96,34.52931352,0.4693,TRUE
5/22/2024,EQP_1016,Compressor,FAC_002,3.617,88.61,158.92,32.96234978,0.4484,TRUE
5/23/2024,EQP_1016,Compressor,FAC_002,3.641,85.63,158.21,42.09569056,0.4903,TRUE
5/24/2024,EQP_1016,Compressor,FAC_002,3.267,84.02,181.61,34.73947853,0.4247,TRUE
5/25/2024,EQP_1016,Compressor,FAC_002,3.798,87.88,180.48,34.23228966,0.4224,TRUE
5/26/2024,EQP_1016,Compressor,FAC_002,3.459,90.5,182.74,36.05114137,0.4351,TRUE
5/27/2024,EQP_1016,Compressor,FAC_002,4.487,86.27,151.53,41.08001287,0.5221,TRUE
5/28/2024,EQP_1016,Compressor,FAC_002,3.696,90.09,169.24,28.59746218,0.3928,TRUE
5/29/2024,EQP_1016,Compressor,FAC_002,3.738,88.92,152.77,42.00569512,0.4899,TRUE
5/30/2024,EQP_1016,Compressor,FAC_002,3.346,87.66,157.5,39.4767786,0.4506,TRUE
5/31/2024,EQP_1016,Compressor,FAC_002,2.539,78.76,152.3,35.72231255,0.4601,TRUE
6/1/2024,EQP_1016,Compressor,FAC_002,3.561,87.03,161.13,33.03251965,0.43,TRUE
6/2/2024,EQP_1016,Compressor,FAC_002,3.221,81.12,157.55,39.68845175,0.5022,TRUE
6/3/2024,EQP_1016,Compressor,FAC_002,3.729,90.34,156.48,34.38520995,0.4241,TRUE
6/4/2024,EQP_1016,Compressor,FAC_002,4.631,86.56,183.97,31.65035496,0.4013,TRUE
6/5/2024,EQP_1016,Compressor,FAC_002,4.378,91.65,185.02,32.62265804,0.4103,TRUE
6/6/2024,EQP_1016,Compressor,FAC_002,4.595,98.79,151.55,29.00473853,0.3992,TRUE
6/7/2024,EQP_1016,Compressor,FAC_002,3.963,94.02,174.81,43.15690647,0.5235,TRUE
6/8/2024,EQP_1016,Compressor,FAC_002,4.3,84.91,158.95,34.93668381,0.4066,TRUE
6/9/2024,EQP_1016,Compressor,FAC_002,3.242,78.3,156.31,37.99748643,0.493,TRUE
6/10/2024,EQP_1016,Compressor,FAC_002,3.725,92.18,177.38,31.72258585,0.4148,TRUE
6/11/2024,EQP_1016,Compressor,FAC_002,4.254,92.85,169.97,38.18248333,0.4458,TRUE
6/12/2024,EQP_1016,Compressor,FAC_002,2.97,88.54,160.09,37.07963104,0.4481,TRUE
6/13/2024,EQP_1016,Compressor,FAC_002,4.02,97.17,167.9,33.01186706,0.4181,TRUE
6/14/2024,EQP_1016,Compressor,FAC_002,3.745,84.04,168.89,39.85210912,0.5071,TRUE
6/15/2024,EQP_1016,Compressor,FAC_002,3.964,89.72,176.93,30.54662998,0.4064,TRUE
6/16/2024,EQP_1016,Compressor,FAC_002,4.158,89.46,160.82,38.28375778,0.4798,TRUE
6/17/2024,EQP_1016,Compressor,FAC_002,4.644,98.83,181.16,31.90469903,0.4116,TRUE
6/18/2024,EQP_1016,Compressor,FAC_002,3.303,86.36,164.31,30.22070011,0.3919,TRUE
6/19/2024,EQP_1016,Compressor,FAC_002,4.904,83.66,152.58,34.93379606,0.4684,TRUE
6/20/2024,EQP_1016,Compressor,FAC_002,1.959,88.57,160.97,39.85179007,0.4986,TRUE
6/21/2024,EQP_1016,Compressor,FAC_002,2.89,95.07,166.42,37.08169704,0.5119,TRUE
6/22/2024,EQP_1016,Compressor,FAC_002,3.975,95.65,161.38,34.95638356,0.3868,TRUE
6/23/2024,EQP_1016,Compressor,FAC_002,3.827,86.45,159.13,33.76935043,0.4661,TRUE
6/24/2024,EQP_1016,Compressor,FAC_002,3.892,93.09,164.92,43.0809855,0.5093,TRUE
6/25/2024,EQP_1016,Compressor,FAC_002,3.781,89,169.75,36.99546217,0.4745,TRUE
6/26/2024,EQP_1016,Compressor,FAC_002,5.032,92.1,159.68,40.59469475,0.5111,TRUE
6/27/2024,EQP_1016,Compressor,FAC_002,3.674,79.94,175.47,42.97275655,0.5121,TRUE
6/28/2024,EQP_1016,Compressor,FAC_002,4.524,81.96,178.6,38.86868352,0.4825,TRUE
6/29/2024,EQP_1016,Compressor,FAC_002,4.208,83.05,160.81,42.19801901,0.5025,TRUE
6/30/2024,EQP_1016,Compressor,FAC_002,3.645,91.26,182.07,34.53539231,0.4154,TRUE
7/1/2024,EQP_1016,Compressor,FAC_002,2.803,75.15,157.18,35.36237472,0.4826,TRUE
7/2/2024,EQP_1016,Compressor,FAC_002,2.664,90.67,142.98,37.305737,0.5183,TRUE
7/3/2024,EQP_1016,Compressor,FAC_002,2.441,80.38,177.59,37.35408524,0.5116,TRUE
7/4/2024,EQP_1016,Compressor,FAC_002,3.618,95.92,177.12,39.29665914,0.4747,TRUE
7/5/2024,EQP_1016,Compressor,FAC_002,5.16,95.99,187.05,30.28276784,0.4141,TRUE
7/6/2024,EQP_1016,Compressor,FAC_002,3.096,92.03,167.72,40.21352159,0.5143,TRUE
7/7/2024,EQP_1016,Compressor,FAC_002,4.478,95.75,179.05,7.939114426,0.1,TRUE
7/8/2024,EQP_1016,Compressor,FAC_002,2.845,89.2,175.79,33.67794482,0.4025,TRUE
7/9/2024,EQP_1016,Compressor,FAC_002,4.61,89.64,172.47,35.54846201,0.4416,TRUE
7/10/2024,EQP_1016,Compressor,FAC_002,6.37,89.82,181.09,33.76906526,0.4161,TRUE
7/11/2024,EQP_1016,Compressor,FAC_002,3.524,89.81,161.05,35.85323933,0.458,TRUE
7/12/2024,EQP_1016,Compressor,FAC_002,4.718,82.78,166.54,38.30623919,0.4651,TRUE
7/13/2024,EQP_1016,Compressor,FAC_002,4.612,84.33,159.73,29.22378385,0.3953,TRUE
7/14/2024,EQP_1016,Compressor,FAC_002,4.876,92.18,175.82,32.86296755,0.4329,TRUE
7/15/2024,EQP_1016,Compressor,FAC_002,3.964,84.39,171.4,35.24103657,0.4168,TRUE
7/16/2024,EQP_1016,Compressor,FAC_002,3.851,93.32,175.63,39.90231602,0.4675,TRUE
7/17/2024,EQP_1016,Compressor,FAC_002,1.967,89.12,179.07,34.24268102,0.4246,TRUE
7/18/2024,EQP_1016,Compressor,FAC_002,4.237,84.75,175.74,30.61133916,0.3884,TRUE
7/19/2024,EQP_1016,Compressor,FAC_002,4.583,97.48,162.73,29.50190691,0.3669,TRUE
7/20/2024,EQP_1016,Compressor,FAC_002,4.12,84.7,166.39,37.68575601,0.4696,TRUE
7/21/2024,EQP_1016,Compressor,FAC_002,3.504,93.42,150.08,29.36226338,0.3649,TRUE
7/22/2024,EQP_1016,Compressor,FAC_002,4.056,81.55,168.65,28.10270583,0.3788,TRUE
7/23/2024,EQP_1016,Compressor,FAC_002,4.015,100.13,176.45,43.13606462,0.4929,TRUE
7/24/2024,EQP_1016,Compressor,FAC_002,3.23,81.62,160.9,38.15392991,0.4663,TRUE
7/25/2024,EQP_1016,Compressor,FAC_002,2.912,95.92,177.53,31.42889468,0.374,TRUE
7/26/2024,EQP_1016,Compressor,FAC_002,3.946,98.82,165.76,35.78486599,0.4051,TRUE
7/27/2024,EQP_1016,Compressor,FAC_002,3.91,89.31,157.76,42.03622454,0.4924,TRUE
7/28/2024,EQP_1016,Compressor,FAC_002,4.213,86.65,157.88,36.10841778,0.4654,TRUE
7/29/2024,EQP_1016,Compressor,FAC_002,4.38,101.26,193.95,27.87678014,0.3597,TRUE
7/30/2024,EQP_1016,Compressor,FAC_002,1.245,85.83,168.83,38.29583008,0.47,TRUE
7/31/2024,EQP_1016,Compressor,FAC_002,4.126,83.98,167.45,35.42640923,0.4589,TRUE
8/1/2024,EQP_1016,Compressor,FAC_002,4.454,90.04,162.8,37.55179189,0.4876,TRUE
8/2/2024,EQP_1016,Compressor,FAC_002,3.296,100.52,178.53,31.22569777,0.3838,TRUE
8/3/2024,EQP_1016,Compressor,FAC_002,3.181,78.44,160.34,38.44895083,0.4723,TRUE
8/4/2024,EQP_1016,Compressor,FAC_002,3.746,87.11,170.24,33.96061271,0.4129,TRUE
8/5/2024,EQP_1016,Compressor,FAC_002,4.14,91.72,149.84,30.9385759,0.3656,TRUE
8/6/2024,EQP_1016,Compressor,FAC_002,2.815,84.5,150.61,40.02448661,0.4977,TRUE
8/7/2024,EQP_1016,Compressor,FAC_002,2.939,87.54,138.68,37.74762013,0.4862,TRUE
8/8/2024,EQP_1016,Compressor,FAC_002,3.176,93.42,181.03,27.57017202,0.3537,TRUE
8/9/2024,EQP_1016,Compressor,FAC_002,3.518,83.91,176.17,36.18994394,0.482,TRUE
8/10/2024,EQP_1016,Compressor,FAC_002,3.486,89.88,164.42,31.31250326,0.3702,TRUE
8/11/2024,EQP_1016,Compressor,FAC_002,3.275,88.79,172.3,28.80529395,0.3809,TRUE
8/12/2024,EQP_1016,Compressor,FAC_002,4.544,91.33,177.01,37.95123296,0.423,TRUE
8/13/2024,EQP_1016,Compressor,FAC_002,2.504,87.2,162,33.34684138,0.4429,TRUE
8/14/2024,EQP_1016,Compressor,FAC_002,3.794,98.08,161.91,35.41486099,0.4555,TRUE
8/15/2024,EQP_1016,Compressor,FAC_002,3.555,81.01,155.92,42.56086753,0.4998,TRUE
8/16/2024,EQP_1016,Compressor,FAC_002,4.22,88.02,151.45,31.12056622,0.3716,TRUE
8/17/2024,EQP_1016,Compressor,FAC_002,3.234,78.28,179.12,31.77005742,0.3946,TRUE
8/18/2024,EQP_1016,Compressor,FAC_002,4.85,76.87,157.57,26.321655,0.3517,TRUE
8/19/2024,EQP_1016,Compressor,FAC_002,3.9,98.63,176.05,30.06849994,0.3761,TRUE
8/20/2024,EQP_1016,Compressor,FAC_002,4.004,94.71,159.23,29.05508065,0.3605,TRUE
8/21/2024,EQP_1016,Compressor,FAC_002,5.319,84.62,198.2,35.88970957,0.4484,TRUE
8/22/2024,EQP_1016,Compressor,FAC_002,3.259,85.36,156.12,31.86908483,0.4708,TRUE
8/23/2024,EQP_1016,Compressor,FAC_002,3.028,85.09,163.06,39.08396593,0.4889,TRUE
8/24/2024,EQP_1016,Compressor,FAC_002,3.009,83.73,151.62,34.2458657,0.4611,TRUE
8/25/2024,EQP_1016,Compressor,FAC_002,3.51,80.18,154.47,39.53708931,0.4832,TRUE
8/26/2024,EQP_1016,Compressor,FAC_002,4.226,86.96,154.15,34.24784847,0.4663,TRUE
8/27/2024,EQP_1016,Compressor,FAC_002,5.042,86.08,153.93,34.39724465,0.4596,TRUE
8/28/2024,EQP_1016,Compressor,FAC_002,4.513,96.54,186.5,29.61787393,0.4254,TRUE
8/29/2024,EQP_1016,Compressor,FAC_002,4.221,81.92,182.18,38.59092351,0.4828,TRUE
8/30/2024,EQP_1016,Compressor,FAC_002,5.508,90.39,171.84,34.54389482,0.43,TRUE
8/31/2024,EQP_1016,Compressor,FAC_002,3.479,84.22,183.84,34.44851771,0.4333,TRUE
9/1/2024,EQP_1016,Compressor,FAC_002,3.928,88.14,181.82,30.16786761,0.3601,TRUE
9/2/2024,EQP_1016,Compressor,FAC_002,3.356,86.98,161.91,41.97516227,0.4681,TRUE
9/3/2024,EQP_1016,Compressor,FAC_002,3.917,90.96,152.5,37.17096498,0.4433,TRUE
9/4/2024,EQP_1016,Compressor,FAC_002,2.843,99.23,176.41,34.27063317,0.4081,TRUE
9/5/2024,EQP_1016,Compressor,FAC_002,4.416,93.33,167.13,33.3898469,0.4242,TRUE
9/6/2024,EQP_1016,Compressor,FAC_002,2.553,87.72,153.68,35.14507998,0.4511,TRUE
9/7/2024,EQP_1016,Compressor,FAC_002,5.415,81.11,191.24,32.69271663,0.3704,TRUE
9/8/2024,EQP_1016,Compressor,FAC_002,3.955,104.47,161.3,35.05023309,0.4482,TRUE
9/9/2024,EQP_1016,Compressor,FAC_002,2.813,79.12,157.02,36.88225013,0.4818,TRUE
9/10/2024,EQP_1016,Compressor,FAC_002,3.681,91.2,164.41,37.80820037,0.4451,TRUE
9/11/2024,EQP_1016,Compressor,FAC_002,3.753,87.3,168.14,30.17339866,0.344,TRUE
9/12/2024,EQP_1016,Compressor,FAC_002,2.284,72.75,162.41,76.46417072,1,FALSE
9/13/2024,EQP_1016,Compressor,FAC_002,5.727,83.98,170.64,36.08550402,0.4667,TRUE
9/14/2024,EQP_1016,Compressor,FAC_002,3.013,87.06,161.7,29.17951187,0.3928,TRUE
9/15/2024,EQP_1016,Compressor,FAC_002,3.735,96.98,176.51,37.31360313,0.4836,TRUE
9/16/2024,EQP_1016,Compressor,FAC_002,3.733,87.09,171.41,33.6208528,0.4203,TRUE
9/17/2024,EQP_1016,Compressor,FAC_002,4.429,94.14,148.6,35.24854676,0.481,TRUE
9/18/2024,EQP_1016,Compressor,FAC_002,4.545,84.76,162.66,29.93858193,0.3756,TRUE
9/19/2024,EQP_1016,Compressor,FAC_002,4.842,87.14,163.93,33.91179255,0.4006,TRUE
9/20/2024,EQP_1016,Compressor,FAC_002,4.788,84.17,180.34,35.98785782,0.3864,TRUE
9/21/2024,EQP_1016,Compressor,FAC_002,4.893,85.97,159.34,36.67564721,0.4322,TRUE
9/22/2024,EQP_1016,Compressor,FAC_002,5.161,101.79,164.16,34.39880746,0.4439,TRUE
9/23/2024,EQP_1016,Compressor,FAC_002,2.617,96.09,173.69,32.18445329,0.3793,TRUE
9/24/2024,EQP_1016,Compressor,FAC_002,2.828,85.52,176.86,27.74328594,0.3591,TRUE
9/25/2024,EQP_1016,Compressor,FAC_002,3.848,85.08,172.18,30.63490192,0.3578,TRUE
9/26/2024,EQP_1016,Compressor,FAC_002,4.021,80.07,172.08,33.47783011,0.4155,TRUE
9/27/2024,EQP_1016,Compressor,FAC_002,3.514,99.8,163.89,30.53471487,0.3734,TRUE
9/28/2024,EQP_1016,Compressor,FAC_002,2.824,99.82,185.71,30.65533346,0.4178,TRUE
9/29/2024,EQP_1016,Compressor,FAC_002,3.4,89.09,174.11,22.48204948,0.3344,TRUE
9/30/2024,EQP_1016,Compressor,FAC_002,3.779,85.63,165.42,30.55405586,0.378,TRUE
10/1/2024,EQP_1016,Compressor,FAC_002,3.059,78.6,179.7,27.96749586,0.3475,TRUE
10/2/2024,EQP_1016,Compressor,FAC_002,3.664,91.94,162.56,34.785878,0.3961,TRUE
10/3/2024,EQP_1016,Compressor,FAC_002,5.945,91,176.94,7.336848705,0.1,TRUE
10/4/2024,EQP_1016,Compressor,FAC_002,4.166,90.84,147.14,31.84501084,0.4521,TRUE
10/5/2024,EQP_1016,Compressor,FAC_002,4.543,91.92,152.82,38.02007353,0.461,TRUE
10/6/2024,EQP_1016,Compressor,FAC_002,4.138,86.31,157.18,28.48480675,0.333,TRUE
10/7/2024,EQP_1016,Compressor,FAC_002,4.195,72.38,184.48,39.33367281,0.4615,TRUE
10/8/2024,EQP_1016,Compressor,FAC_002,4.428,81.53,152.25,38.7258634,0.4546,TRUE
10/9/2024,EQP_1016,Compressor,FAC_002,3.606,80.37,157.08,25.650128,0.3319,TRUE
10/10/2024,EQP_1016,Compressor,FAC_002,3.6,88.56,163.37,33.18000257,0.3947,TRUE
10/11/2024,EQP_1016,Compressor,FAC_002,4.089,90.16,172.22,37.59086532,0.4497,TRUE
10/12/2024,EQP_1016,Compressor,FAC_002,3.525,83.97,166.88,24.4225782,0.3237,TRUE
10/13/2024,EQP_1016,Compressor,FAC_002,3.873,92.25,177.42,27.23219782,0.3447,TRUE
10/14/2024,EQP_1016,Compressor,FAC_002,1.835,89.97,187.46,31.47766517,0.3974,TRUE
10/15/2024,EQP_1016,Compressor,FAC_002,3.464,82.99,164.79,25.69570095,0.3313,TRUE
10/16/2024,EQP_1016,Compressor,FAC_002,4.106,89.15,170.72,27.98527834,0.3297,TRUE
10/17/2024,EQP_1016,Compressor,FAC_002,3.305,85.24,162.87,27.09040779,0.3372,TRUE
10/18/2024,EQP_1016,Compressor,FAC_002,3.614,90.48,169.8,36.15441409,0.4563,TRUE
10/19/2024,EQP_1016,Compressor,FAC_002,3.44,80.66,152.07,33.0075395,0.4363,TRUE
10/20/2024,EQP_1016,Compressor,FAC_002,3.537,88.6,157.06,37.76391926,0.4685,TRUE
10/21/2024,EQP_1016,Compressor,FAC_002,3.305,78.22,165.84,27.52544413,0.3733,TRUE
10/22/2024,EQP_1016,Compressor,FAC_002,3.305,84.05,181.17,24.97061953,0.3365,TRUE
10/23/2024,EQP_1016,Compressor,FAC_002,2.17,88.58,153.79,25.58129181,0.3277,TRUE
10/24/2024,EQP_1016,Compressor,FAC_002,4.835,89.47,150.37,29.50834808,0.4056,TRUE
10/25/2024,EQP_1016,Compressor,FAC_002,3.777,92.79,165.58,28.11164157,0.3451,TRUE
10/26/2024,EQP_1016,Compressor,FAC_002,2.994,84.78,179.47,36.67718543,0.4452,TRUE
10/27/2024,EQP_1016,Compressor,FAC_002,3.713,87.75,164.88,23.18764976,0.3099,TRUE
10/28/2024,EQP_1016,Compressor,FAC_002,5.226,87.12,158,28.7887566,0.3668,TRUE
10/29/2024,EQP_1016,Compressor,FAC_002,3.552,86.09,152.36,34.10403128,0.393,TRUE
10/30/2024,EQP_1016,Compressor,FAC_002,5.94,88.18,170.29,30.45473807,0.4063,TRUE
10/31/2024,EQP_1016,Compressor,FAC_002,3.183,92.9,183.45,32.97119252,0.3909,TRUE
11/1/2024,EQP_1016,Compressor,FAC_002,3.923,94.82,159.1,25.0609571,0.3197,TRUE
11/2/2024,EQP_1016,Compressor,FAC_002,3.541,86.36,162.94,33.57021073,0.4535,TRUE
11/3/2024,EQP_1016,Compressor,FAC_002,4.369,93.12,162.78,30.39100436,0.3973,TRUE
