DATE,WTIPRICE,BRENTPRICE,EVENTTYPE,EVENTIMPACT,WEATHERIMPACT,INVENTORYLEVEL,DEMANDFORECAST,"('DATE', '')","('WTIPRICE', 'CL=F')","('BrentPRICE', 'BZ=F')"
2023-03-17,90.52,96.12,normal,0.0,0.0,364.4708174,1.164882382,,,
2023-03-18,90.6,95.24,normal,0.0,0.0,335.7342042,0.981155169,,,
2023-03-19,91.7,97.46,normal,0.0,0.0,419.9219699,0.968628305,,,
2023-03-20,89.88,94.91,normal,0.0,0.0,301.5330334,0.931753465,,,
2023-03-21,90.0,94.21,normal,0.0,0.0,416.7475971,0.993125834,,,
2023-03-22,92.1,95.76,normal,0.0,0.0,382.3912153,1.02139078,,,
2023-03-23,90.34,95.21,normal,0.0,0.0,271.662496,1.119904486,,,
2023-03-24,93.39,97.53,normal,0.0,0.0,294.1011227,0.745197829,,,
2023-03-25,91.38,95.62,normal,0.0,0.0,256.1493382,1.013879809,,,
2023-03-26,90.18,93.57,normal,0.0,0.0,314.3616558,1.085539044,,,
2023-03-27,92.85,96.03,normal,0.0,0.0,375.5002397,1.025219348,,,
2023-03-28,88.47,92.48,normal,0.0,0.0,299.3923325,1.09941342,,,
2023-03-29,93.83,97.95,normal,0.0,0.0,298.4926341,0.96465314,,,
2023-03-30,95.76,100.24,normal,0.0,0.0,312.7263328,1.041415514,,,
2023-03-31,91.54,96.19,normal,0.0,0.0,255.3500495,1.189966179,,,
2023-04-01,94.41,98.35,normal,0.0,0.0,409.5619393,1.033166471,,,
2023-04-02,91.89,95.08,normal,0.0,0.0,364.1023029,1.05354848,,,
2023-04-03,90.73,94.51,normal,0.0,0.0,362.97696,1.070744687,,,
2023-04-04,91.27,95.96,normal,0.0,0.0,326.9719646,0.93307928,,,
2023-04-05,91.41,95.58,normal,0.0,0.0,345.7975776,0.928808397,,,
2023-04-06,90.85,96.38,normal,0.0,0.0,386.724197,0.923605662,,,
2023-04-07,89.22,94.16,normal,0.0,0.0,253.8097556,1.104529134,,,
2023-04-08,94.33,99.64,normal,0.0,0.0,391.5478747,1.113797418,,,
2023-04-09,91.37,97.31,normal,0.0,0.0,366.1489877,1.069902523,,,
2023-04-10,95.47,101.71,normal,0.0,0.0,312.7888727,1.093293484,,,
2023-04-11,92.57,99.04,normal,0.0,0.0,323.3763502,0.889895199,,,
2023-04-12,83.74,87.9,OPEC_meeting,-7.83,0.0,342.5467675,1.052086971,,,
2023-04-13,92.19,97.99,normal,0.0,0.0,326.1914275,0.836727787,,,
2023-04-14,91.88,96.43,normal,0.0,0.0,336.1207211,1.014537192,,,
2023-04-15,94.69,99.61,normal,0.0,0.0,329.829375,0.937703955,,,
2023-04-16,93.46,96.18,normal,0.0,0.0,349.6236684,0.98535321,,,
2023-04-17,94.73,98.26,normal,0.0,0.0,278.9900457,0.874757375,,,
2023-04-18,100.8,105.88,political_instability,4.19,0.0,302.0191275,1.166231696,,,
2023-04-19,93.01,98.43,normal,0.0,0.0,271.5549581,0.973688752,,,
2023-04-20,95.4,100.39,normal,0.0,0.0,368.4276271,1.004388873,,,
2023-04-21,94.26,100.22,normal,0.0,0.0,412.6311718,0.926545774,,,
2023-04-22,94.14,99.16,normal,0.0,0.0,261.8637215,1.07725368,,,
2023-04-23,95.09,100.39,normal,0.0,0.0,395.0741773,1.167267151,,,
2023-04-24,92.02,95.49,normal,0.0,0.0,289.6264677,1.032819459,,,
2023-04-25,95.33,100.08,normal,0.0,0.0,366.1446512,1.110118621,,,
2023-04-26,93.27,96.34,normal,0.0,0.0,278.2560316,1.053324262,,,
2023-04-27,99.58,105.63,normal,0.0,0.0,370.1220543,1.033971264,,,
2023-04-28,92.64,98.15,normal,0.0,0.0,356.0812327,1.062287095,,,
2023-04-29,97.81,104.69,normal,0.0,0.0,399.2274976,0.955291049,,,
2023-04-30,98.21,102.87,normal,0.0,0.0,333.822913,0.964191485,,,
2023-05-01,98.0,103.36,normal,0.0,0.0,322.6945144,1.183199556,,,
2023-05-02,93.68,98.51,normal,0.0,0.0,337.8509061,1.004819485,,,
2023-05-03,98.34,102.28,normal,0.0,0.0,263.4164248,1.005318956,,,
2023-05-04,92.09,95.08,normal,0.0,0.0,303.7548172,0.984715312,,,
2023-05-05,97.64,102.51,normal,0.0,0.0,369.1174367,1.143713508,,,
2023-05-06,95.2,100.81,normal,0.0,0.0,352.8682029,0.830598289,,,
2023-05-07,97.22,102.56,normal,0.0,0.0,353.0162773,1.145952091,,,
2023-05-08,98.82,103.21,normal,0.0,0.0,309.7935434,0.967904772,,,
2023-05-09,98.95,104.79,normal,0.0,0.0,375.8980552,0.957377387,,,
2023-05-10,100.23,105.27,normal,0.0,0.0,368.3962578,0.989469863,,,
2023-05-11,97.34,102.53,normal,0.0,0.0,381.9703709,1.082532109,,,
2023-05-12,95.08,99.6,normal,0.0,0.0,350.8122042,0.828389091,,,
2023-05-13,98.18,102.63,normal,0.0,0.0,321.1354958,1.126681484,,,
2023-05-14,99.35,103.7,normal,0.0,0.0,320.0115722,0.967319151,,,
2023-05-15,99.23,103.47,normal,0.0,0.0,330.8625606,1.100097068,,,
2023-05-16,99.18,103.87,normal,0.0,0.0,344.9625254,0.970246113,,,
2023-05-17,97.15,102.83,normal,0.0,0.0,403.5826945,0.978504131,,,
2023-05-18,100.92,105.46,normal,0.0,0.0,256.7473044,1.070658669,,,
2023-05-19,100.33,103.73,normal,0.0,0.0,325.8047616,1.055937961,,,
2023-05-20,95.76,102.1,normal,0.0,0.0,357.2593584,1.053987551,,,
2023-05-21,99.85,103.72,normal,0.0,0.0,352.7773692,0.932182856,,,
2023-05-22,99.17,103.16,normal,0.0,0.0,373.796913,1.049283295,,,
2023-05-23,100.5,106.75,normal,0.0,0.0,295.2988076,1.13499984,,,
2023-05-24,102.33,107.45,normal,0.0,0.0,276.2824492,0.704707302,,,
2023-05-25,99.12,106.16,normal,0.0,0.0,416.340324,0.982421552,,,
2023-05-26,101.29,107.2,normal,0.0,0.0,308.6445722,0.972102097,,,
2023-05-27,101.82,106.96,normal,0.0,0.0,241.9764806,1.228170206,,,
2023-05-28,104.1,108.66,normal,0.0,0.0,310.2088356,0.956070141,,,
2023-05-29,98.43,102.36,normal,0.0,0.0,370.2255127,1.074487468,,,
2023-05-30,102.82,108.27,normal,0.0,0.0,379.4911331,0.877506787,,,
2023-05-31,102.57,107.03,normal,0.0,0.0,266.2347074,0.899729283,,,
2023-06-01,101.08,106.34,normal,0.0,0.0,370.2041229,0.954579317,,,
2023-06-02,99.99,104.46,normal,0.0,0.0,403.736551,0.952792745,,,
2023-06-03,99.09,103.67,normal,0.0,0.0,364.1180941,1.069288361,,,
2023-06-04,100.93,104.79,normal,0.0,-2.007262233,287.2137335,0.939746637,,,
2023-06-05,102.67,107.38,normal,0.0,0.0,378.0572714,1.079277314,,,
2023-06-06,105.96,111.84,normal,0.0,0.0,361.2731411,0.92517478,,,
2023-06-07,104.27,110.86,normal,0.0,0.0,331.8704871,1.089288218,,,
2023-06-08,100.53,105.63,normal,0.0,-0.329370585,388.836725,0.995039271,,,
2023-06-09,105.1,111.19,normal,0.0,0.0,379.4274336,1.046809058,,,
2023-06-10,104.1,110.16,normal,0.0,0.0,300.9420805,0.8723166,,,
2023-06-11,104.48,109.22,normal,0.0,0.0,304.3042787,0.821186071,,,
2023-06-12,101.46,107.65,normal,0.0,0.0,381.3799876,1.013632104,,,
2023-06-13,107.31,114.56,normal,0.0,0.0,297.413655,0.939081592,,,
2023-06-14,103.86,109.27,normal,0.0,0.0,318.2598894,0.861497158,,,
2023-06-15,107.99,113.31,normal,0.0,-2.718095038,372.5835311,0.897337913,,,
2023-06-16,100.58,104.75,normal,0.0,0.0,363.9547457,0.885894319,,,
2023-06-17,107.82,114.26,normal,0.0,0.0,326.822698,1.013286446,,,
2023-06-18,106.47,112.45,normal,0.0,-0.45996938,348.2546172,1.062288756,,,
2023-06-19,107.07,111.93,normal,0.0,0.0,390.400968,0.931250634,,,
2023-06-20,103.03,106.72,normal,0.0,0.0,344.6504652,0.84925861,,,
2023-06-21,105.27,111.34,normal,0.0,0.0,345.2554272,1.014690782,,,
2023-06-22,106.94,112.14,normal,0.0,0.0,265.0547305,0.932407379,,,
2023-06-23,107.5,112.27,normal,0.0,0.0,298.0559227,0.998390686,,,
2023-06-24,104.71,111.07,normal,0.0,-1.164432632,362.8832728,1.025528116,,,
2023-06-25,105.16,109.9,normal,0.0,-2.288526053,354.4210036,0.891377925,,,
2023-06-26,107.0,112.92,normal,0.0,0.0,315.1564979,1.008530539,,,
2023-06-27,110.85,117.58,normal,0.0,0.0,318.8798012,0.897267963,,,
2023-06-28,109.86,114.96,normal,0.0,0.0,303.7254387,1.024390294,,,
2023-06-29,107.75,113.75,normal,0.0,0.0,278.7353807,0.967425371,,,
2023-06-30,108.38,111.47,normal,0.0,0.0,415.9654945,0.903976039,,,
2023-07-01,110.04,114.29,normal,0.0,0.0,374.4531911,1.033386163,,,
2023-07-02,110.08,114.99,normal,0.0,0.0,449.0215496,0.992048617,,,
2023-07-03,108.46,112.09,normal,0.0,0.0,348.6998268,1.013732372,,,
2023-07-04,106.92,110.6,normal,0.0,0.0,383.5519478,1.015657022,,,
2023-07-05,111.03,115.96,normal,0.0,0.0,368.9300705,1.117830586,,,
2023-07-06,111.48,119.32,normal,0.0,0.0,405.972857,0.962327396,,,
2023-07-07,107.33,112.39,normal,0.0,0.0,333.9414772,1.024334843,,,
2023-07-08,110.81,117.08,normal,0.0,0.0,344.8493418,0.965299248,,,
2023-07-09,105.04,110.8,normal,0.0,0.0,283.3218934,1.035779623,,,
2023-07-10,110.1,114.6,normal,0.0,0.0,357.9095897,0.823072334,,,
2023-07-11,111.96,117.9,normal,0.0,0.0,369.1450626,0.885582498,,,
2023-07-12,109.66,113.74,normal,0.0,0.0,325.2102736,1.107056469,,,
2023-07-13,110.37,115.54,normal,0.0,0.0,408.8866993,1.002086138,,,
2023-07-14,110.57,117.18,normal,0.0,-2.728079784,333.2113682,1.160000738,,,
2023-07-15,110.14,114.6,normal,0.0,0.0,341.0377798,0.921200301,,,
2023-07-16,110.05,115.06,normal,0.0,0.0,460.3257773,1.049449951,,,
2023-07-17,108.81,114.84,normal,0.0,0.0,314.6996764,0.931011832,,,
2023-07-18,111.76,118.41,normal,0.0,0.0,322.7870353,1.08964373,,,
2023-07-19,116.67,121.37,normal,0.0,0.0,382.4808245,0.952423432,,,
2023-07-20,113.98,119.51,normal,0.0,0.0,405.472212,1.006532712,,,
2023-07-21,113.1,116.64,normal,0.0,0.0,273.9908806,0.953013762,,,
2023-07-22,114.47,120.65,normal,0.0,0.0,322.6764248,1.185255537,,,
2023-07-23,113.22,120.29,normal,0.0,0.0,355.8533764,1.128911733,,,
2023-07-24,111.38,116.74,normal,0.0,-1.85575607,264.1900359,0.864953825,,,
2023-07-25,112.81,118.75,normal,0.0,0.0,361.4721775,0.903143286,,,
2023-07-26,111.07,116.85,normal,0.0,0.0,363.5713589,0.775105624,,,
2023-07-27,115.71,122.86,normal,0.0,0.0,393.4631579,1.014445963,,,
2023-07-28,112.84,118.03,normal,0.0,0.0,332.6695403,1.095960546,,,
2023-07-29,105.01,108.44,political_instability,-9.28,-2.603199744,341.619107,1.094960303,,,
2023-07-30,113.52,116.15,normal,0.0,0.0,336.7574886,1.072135965,,,
2023-07-31,113.03,117.69,normal,0.0,0.0,364.5940596,0.893738359,,,
2023-08-01,117.53,125.24,normal,0.0,-2.14689361,316.9262895,0.880075568,,,
2023-08-02,116.63,122.45,normal,0.0,0.0,292.6534936,1.035363677,,,
2023-08-03,114.53,120.32,normal,0.0,-2.538143298,367.506416,1.322244772,,,
2023-08-04,113.44,117.52,normal,0.0,0.0,346.4341024,1.06274187,,,
2023-08-05,115.72,122.58,normal,0.0,0.0,344.0225235,0.968980432,,,
2023-08-06,115.93,121.42,normal,0.0,-2.111050971,282.5814544,0.976989273,,,
2023-08-07,118.06,124.6,normal,0.0,0.0,453.112753,1.062002508,,,
2023-08-08,115.29,121.6,normal,0.0,0.0,402.3953133,0.910578037,,,
2023-08-09,115.81,121.79,normal,0.0,0.0,383.2334911,1.047895915,,,
2023-08-10,117.89,122.55,normal,0.0,0.0,312.1719249,1.055725096,,,
2023-08-11,119.18,124.7,normal,0.0,0.0,362.3382085,0.921538543,,,
2023-08-12,115.53,120.51,normal,0.0,0.0,328.5820194,1.028694755,,,
2023-08-13,114.46,119.42,normal,0.0,0.0,323.9126748,0.881379467,,,
2023-08-14,117.54,124.43,normal,0.0,0.0,304.8049233,0.791669308,,,
2023-08-15,115.52,120.68,normal,0.0,0.0,319.5397269,0.909130138,,,
2023-08-16,112.73,119.5,normal,0.0,0.0,338.5702847,0.926978437,,,
2023-08-17,117.83,123.41,normal,0.0,0.0,319.5246211,1.23855531,,,
2023-08-18,115.03,119.6,normal,0.0,0.0,348.0108286,1.123098072,,,
2023-08-19,115.61,119.34,normal,0.0,0.0,424.1727897,1.047356133,,,
2023-08-20,119.86,127.82,normal,0.0,0.0,339.3051019,0.994987481,,,
2023-08-21,117.32,121.85,normal,0.0,-1.110969606,351.7923033,1.049950278,,,
2023-08-22,119.2,123.53,normal,0.0,0.0,363.8194572,1.078334456,,,
2023-08-23,114.89,120.17,normal,0.0,0.0,306.0709506,0.990019017,,,
2023-08-24,117.47,123.39,normal,0.0,0.0,317.4930655,1.012236982,,,
2023-08-25,118.96,123.1,normal,0.0,0.0,316.9913475,0.856805274,,,
2023-08-26,122.14,130.18,normal,0.0,0.0,384.1630748,0.966761825,,,
2023-08-27,119.32,126.2,normal,0.0,0.0,377.4117365,0.974347508,,,
2023-08-28,115.34,122.03,normal,0.0,0.0,316.7934266,1.142224901,,,
2023-08-29,119.55,125.88,normal,0.0,0.0,375.5197036,0.822673061,,,
2023-08-30,120.33,127.28,normal,0.0,0.0,319.6006458,0.81655332,,,
2023-08-31,117.55,122.64,normal,0.0,-1.752538729,381.4952893,0.83341489,,,
2023-09-01,119.75,125.45,normal,0.0,0.0,347.6335024,0.974712879,,,
2023-09-02,120.54,126.4,normal,0.0,0.0,261.2212833,1.036887769,,,
2023-09-03,118.03,124.52,normal,0.0,0.0,412.1210245,0.966265299,,,
2023-09-04,115.75,121.52,normal,0.0,0.0,449.5500907,1.100419095,,,
2023-09-05,118.47,125.45,normal,0.0,0.0,365.9310209,0.874046002,,,
2023-09-06,119.26,124.86,normal,0.0,-1.913614506,373.813024,0.99740544,,,
2023-09-07,116.19,118.95,normal,0.0,0.0,388.3671987,0.871644852,,,
2023-09-08,121.62,127.47,normal,0.0,0.0,350.7307241,0.950532916,,,
2023-09-09,124.82,132.33,inventory_report,4.98,0.0,340.3290095,1.033207877,,,
2023-09-10,120.08,125.91,normal,0.0,0.0,306.9201436,1.266950691,,,
2023-09-11,119.25,123.88,normal,0.0,0.0,387.1647939,1.024030365,,,
2023-09-12,119.66,124.97,normal,0.0,-2.829413391,282.5792712,1.138012047,,,
2023-09-13,119.1,123.71,normal,0.0,0.0,344.7181866,1.065739845,,,
2023-09-14,114.8,120.64,normal,0.0,0.0,358.0109787,1.121876521,,,
2023-09-15,120.35,126.51,normal,0.0,0.0,255.5895666,0.935862316,,,
2023-09-16,120.15,123.68,normal,0.0,0.0,313.0090405,0.981010706,,,
2023-09-17,120.07,126.23,normal,0.0,-2.715973538,331.125103,0.957495237,,,
2023-09-18,119.65,126.27,normal,0.0,0.0,310.1777925,0.87001549,,,
2023-09-19,120.31,125.42,normal,0.0,0.0,332.0509851,0.951414139,,,
2023-09-20,119.34,125.39,normal,0.0,0.0,373.1031286,1.024030152,,,
2023-09-21,117.96,124.34,normal,0.0,0.0,305.5924008,1.09977404,,,
2023-09-22,122.11,126.68,normal,0.0,0.0,305.8012456,1.155015244,,,
2023-09-23,121.5,127.56,normal,0.0,-0.475039172,351.777813,1.00236366,,,
2023-09-24,114.84,118.53,normal,0.0,0.0,341.9891655,1.048735495,,,
2023-09-25,118.01,125.68,normal,0.0,0.0,281.8883508,1.092800702,,,
2023-09-26,119.12,125.75,normal,0.0,0.0,327.5762223,0.843241963,,,
2023-09-27,118.49,124.45,normal,0.0,0.0,276.4477135,1.082547073,,,
2023-09-28,118.23,124.01,normal,0.0,0.0,402.0359167,1.119941471,,,
2023-09-29,118.96,124.88,normal,0.0,0.0,266.4237281,0.84854155,,,
2023-09-30,118.54,124.87,normal,0.0,0.0,342.5397395,1.169895557,,,
2023-10-01,117.58,123.94,normal,0.0,0.0,376.7893664,0.858095272,,,
2023-10-02,113.99,120.1,normal,0.0,0.0,392.9146669,0.928009834,,,
2023-10-03,121.53,128.14,normal,0.0,0.0,363.6169026,1.065234991,,,
2023-10-04,121.38,125.92,normal,0.0,0.0,409.9484933,0.974449732,,,
2023-10-05,121.87,128.44,normal,0.0,-0.584245447,422.1746006,1.029618583,,,
2023-10-06,118.19,124.4,normal,0.0,0.0,356.6575337,1.018475249,,,
2023-10-07,117.6,122.58,normal,0.0,0.0,371.9935373,0.976769251,,,
2023-10-08,120.3,127.24,normal,0.0,0.0,239.6719683,0.983176965,,,
2023-10-09,117.46,122.88,normal,0.0,0.0,340.2640468,1.054546328,,,
2023-10-10,118.9,124.54,normal,0.0,0.0,263.1234272,1.188980073,,,
2023-10-11,119.41,126.58,normal,0.0,0.0,330.7438512,1.006748259,,,
2023-10-12,124.63,130.56,normal,0.0,0.0,357.3235384,0.952437025,,,
2023-10-13,121.66,126.88,normal,0.0,0.0,268.8708715,1.052874078,,,
2023-10-14,120.86,125.76,normal,0.0,0.0,352.5293671,0.847663398,,,
2023-10-15,117.94,123.7,normal,0.0,0.0,362.6475083,0.932575011,,,
2023-10-16,119.06,124.36,normal,0.0,0.0,319.366076,1.130729593,,,
2023-10-17,116.29,124.03,normal,0.0,0.0,364.5065705,1.05766223,,,
2023-10-18,118.47,123.28,normal,0.0,0.0,315.4008776,0.918409967,,,
2023-10-19,122.08,127.41,normal,0.0,0.0,416.7408464,0.907220449,,,
2023-10-20,116.68,120.87,normal,0.0,0.0,409.2154355,0.935442439,,,
2023-10-21,118.43,124.2,normal,0.0,0.0,343.8145973,1.187204523,,,
2023-10-22,148.62,155.6,inventory_report,28.52,0.0,440.2401434,0.999821403,,,
2023-10-23,117.45,123.61,normal,0.0,0.0,314.0091079,1.103441009,,,
2023-10-24,121.76,127.47,normal,0.0,0.0,371.3924764,0.903298293,,,
2023-10-25,115.27,120.15,normal,0.0,0.0,356.879801,0.97092215,,,
2023-10-26,115.95,120.44,normal,0.0,0.0,341.9319795,0.932671901,,,
2023-10-27,120.77,126.27,normal,0.0,0.0,359.4360142,1.103828632,,,
2023-10-28,115.73,121.96,normal,0.0,0.0,345.9083696,0.896756652,,,
2023-10-29,116.47,121.71,normal,0.0,0.0,273.9113924,1.02621625,,,
2023-10-30,116.5,120.66,normal,0.0,0.0,302.4114022,1.063700042,,,
2023-10-31,117.32,122.25,normal,0.0,0.0,376.0802118,1.002473281,,,
2023-11-01,116.67,121.63,normal,0.0,0.0,417.2506295,0.998696866,,,
2023-11-02,120.01,125.67,normal,0.0,0.0,362.4104373,1.144624258,,,
2023-11-03,120.11,126.93,normal,0.0,0.0,342.9505184,1.056250574,,,
2023-11-04,116.37,123.4,normal,0.0,0.0,366.7660564,0.880774271,,,
2023-11-05,116.28,123.88,normal,0.0,-2.568931129,328.4473036,0.734982402,,,
2023-11-06,119.9,125.38,normal,0.0,0.0,383.4621267,0.906308683,,,
2023-11-07,117.35,122.76,normal,0.0,0.0,339.3664997,1.213161046,,,
2023-11-08,120.44,127.21,normal,0.0,0.0,344.1220962,0.738901654,,,
2023-11-09,118.85,126.08,normal,0.0,0.0,330.1168284,1.096701648,,,
2023-11-10,115.72,119.67,normal,0.0,-2.303197295,372.9511946,0.953522195,,,
2023-11-11,116.28,121.06,normal,0.0,0.0,366.3570209,0.743964144,,,
2023-11-12,117.16,123.78,normal,0.0,0.0,299.1240642,1.176713517,,,
2023-11-13,115.36,121.14,normal,0.0,-0.506925844,377.9035606,1.08822177,,,
2023-11-14,117.61,124.02,normal,0.0,-2.570583461,367.5017055,0.941084102,,,
2023-11-15,116.28,122.37,normal,0.0,0.0,307.6904698,1.093020367,,,
2023-11-16,117.84,124.38,normal,0.0,0.0,464.3192107,1.024618272,,,
2023-11-17,118.94,124.74,normal,0.0,0.0,321.610799,0.964535918,,,
2023-11-18,118.42,123.41,normal,0.0,0.0,319.3955054,1.031469559,,,
2023-11-19,118.54,125.87,normal,0.0,-0.982207366,273.1424953,1.148494865,,,
2023-11-20,118.46,124.03,normal,0.0,0.0,353.5791915,1.09381142,,,
2023-11-21,119.25,125.46,normal,0.0,0.0,453.5074885,0.870033957,,,
2023-11-22,116.73,121.83,normal,0.0,0.0,389.8913732,1.044896481,,,
2023-11-23,112.14,118.13,normal,0.0,-2.878002391,398.255971,0.996881156,,,
2023-11-24,114.37,121.22,normal,0.0,0.0,308.3481947,0.995906249,,,
2023-11-25,117.06,122.98,normal,0.0,0.0,410.6975034,0.892349486,,,
2023-11-26,116.4,121.22,normal,0.0,0.0,361.6764802,1.05554453,,,
2023-11-27,117.99,124.0,normal,0.0,0.0,409.2146573,1.037922909,,,
2023-11-28,114.27,120.52,normal,0.0,0.0,340.6672753,0.997265913,,,
2023-11-29,118.66,125.59,normal,0.0,0.0,299.9493744,0.953036941,,,
2023-11-30,117.05,121.15,normal,0.0,0.0,333.543805,0.967719245,,,
2023-12-01,118.12,124.38,normal,0.0,0.0,263.8399922,0.956603403,,,
2023-12-02,115.1,122.0,normal,0.0,0.0,261.0660341,1.134978384,,,
2023-12-03,116.82,121.71,political_instability,2.01,0.0,393.6972409,0.904998815,,,
2023-12-04,117.61,122.65,normal,0.0,0.0,242.1670778,0.928143948,,,
2023-12-05,113.84,118.62,normal,0.0,0.0,341.8409573,0.96834599,,,
2023-12-06,115.77,122.16,normal,0.0,0.0,432.0617388,0.809365407,,,
2023-12-07,117.75,123.25,normal,0.0,0.0,407.5712456,1.026834663,,,
2023-12-08,117.3,122.84,normal,0.0,0.0,354.509335,0.978940781,,,
2023-12-09,114.33,120.15,normal,0.0,0.0,344.6575934,0.942784936,,,
2023-12-10,110.36,114.72,normal,0.0,0.0,320.2411575,0.999983389,,,
2023-12-11,112.52,118.51,normal,0.0,0.0,351.0300452,0.920109155,,,
2023-12-12,114.06,118.89,normal,0.0,0.0,324.0565863,1.121604362,,,
2023-12-13,114.21,119.55,normal,0.0,0.0,296.3277731,0.808445514,,,
2023-12-14,111.34,118.79,normal,0.0,0.0,367.441958,0.966338944,,,
2023-12-15,115.64,121.29,normal,0.0,0.0,305.2648879,1.105548437,,,
2023-12-16,115.81,122.1,normal,0.0,0.0,398.9059559,1.04226328,,,
2023-12-17,115.52,122.04,normal,0.0,0.0,384.5575397,1.006646657,,,
2023-12-18,110.48,117.03,normal,0.0,0.0,369.4137598,1.11937439,,,
2023-12-19,114.96,121.61,normal,0.0,0.0,378.0393132,0.964617948,,,
2023-12-20,113.47,119.18,normal,0.0,0.0,361.5421047,1.089580451,,,
2023-12-21,111.89,117.05,normal,0.0,0.0,323.9546813,1.083004466,,,
2023-12-22,110.7,114.04,normal,0.0,0.0,361.2730097,0.824505338,,,
2023-12-23,112.73,119.21,normal,0.0,0.0,446.6635519,1.046239115,,,
2023-12-24,112.35,116.69,normal,0.0,0.0,341.0030725,0.911257933,,,
2023-12-25,111.2,116.8,normal,0.0,0.0,371.2978208,0.984800909,,,
2023-12-26,116.44,122.51,normal,0.0,0.0,381.1823579,0.913258818,,,
2023-12-27,111.03,117.45,normal,0.0,0.0,384.3481537,1.029493933,,,
2023-12-28,114.75,121.11,normal,0.0,0.0,347.7067133,1.005204343,,,
2023-12-29,112.59,119.22,normal,0.0,0.0,271.4583602,1.026162575,,,
2023-12-30,115.68,122.03,normal,0.0,0.0,345.0169316,1.070743648,,,
2023-12-31,113.99,120.09,normal,0.0,0.0,457.9573025,1.124060705,,,
2024-01-01,110.28,114.29,normal,0.0,0.0,382.330497,0.949845025,,,
2024-01-02,110.52,116.56,normal,0.0,0.0,249.5063025,0.949908898,,,
2024-01-03,110.97,114.94,normal,0.0,0.0,319.738931,0.985059885,,,
2024-01-04,110.16,114.23,normal,0.0,0.0,350.1943807,0.868281588,,,
2024-01-05,109.07,114.18,normal,0.0,0.0,312.8723076,0.926195308,,,
2024-01-06,111.09,115.31,normal,0.0,0.0,239.3948335,0.907006118,,,
2024-01-07,109.52,114.27,normal,0.0,0.0,340.098104,0.988239207,,,
2024-01-08,109.99,117.48,normal,0.0,0.0,323.7043,0.938631769,,,
2024-01-09,110.01,115.21,normal,0.0,0.0,342.1944629,1.064115606,,,
2024-01-10,111.71,118.31,normal,0.0,0.0,368.4091462,1.034407004,,,
2024-01-11,108.35,112.08,normal,0.0,0.0,346.8773635,1.008571715,,,
2024-01-12,111.86,119.37,normal,0.0,0.0,300.4491712,0.985518045,,,
2024-01-13,112.87,118.63,normal,0.0,0.0,334.2467899,1.07970228,,,
2024-01-14,105.2,111.05,normal,0.0,0.0,380.0239186,1.173110161,,,
2024-01-15,110.75,116.44,normal,0.0,0.0,229.2373812,0.941535521,,,
2024-01-16,106.75,109.94,normal,0.0,0.0,431.8135053,0.90024393,,,
2024-01-17,110.55,115.06,normal,0.0,0.0,337.7300059,0.888897584,,,
2024-01-18,109.32,114.0,normal,0.0,0.0,305.8872897,1.130595823,,,
2024-01-19,109.36,113.65,normal,0.0,0.0,354.6677186,1.014431221,,,
2024-01-20,108.33,114.01,economic_data,-3.57,0.0,331.7102941,1.157906963,,,
2024-01-21,111.29,117.59,normal,0.0,0.0,477.8699083,1.110121612,,,
2024-01-22,108.77,114.38,normal,0.0,0.0,346.5726092,1.054576351,,,
2024-01-23,109.01,115.53,normal,0.0,0.0,316.7650289,0.828447914,,,
2024-01-24,109.76,116.09,normal,0.0,0.0,343.7036673,0.97137905,,,
2024-01-25,107.72,112.92,normal,0.0,0.0,343.2753086,0.888261689,,,
2024-01-26,111.42,118.24,normal,0.0,0.0,396.1242053,0.959884325,,,
2024-01-27,110.19,116.59,normal,0.0,0.0,450.2822471,0.830783885,,,
2024-01-28,109.6,116.32,normal,0.0,0.0,401.983588,1.058822914,,,
2024-01-29,112.3,117.25,normal,0.0,0.0,348.8567284,1.078129686,,,
2024-01-30,108.26,114.79,normal,0.0,0.0,328.0579315,1.129112201,,,
2024-01-31,105.94,110.92,normal,0.0,0.0,430.3404449,0.983757912,,,
2024-02-01,107.87,113.95,normal,0.0,0.0,279.9666342,1.131517535,,,
2024-02-02,109.71,114.08,normal,0.0,0.0,339.8026144,0.88765663,,,
2024-02-03,108.12,113.75,normal,0.0,0.0,374.7198409,0.95126064,,,
2024-02-04,108.74,115.73,normal,0.0,0.0,353.3565383,0.879588649,,,
2024-02-05,106.11,110.85,normal,0.0,0.0,356.7697001,0.891102397,,,
2024-02-06,110.05,117.19,normal,0.0,0.0,303.3525533,0.993385295,,,
2024-02-07,110.29,115.24,normal,0.0,0.0,230.3044011,0.946757904,,,
2024-02-08,107.68,112.35,normal,0.0,0.0,365.2621811,1.031309507,,,
2024-02-09,105.54,110.02,normal,0.0,0.0,395.7117567,1.108779766,,,
2024-02-10,108.77,111.88,normal,0.0,0.0,294.2671443,0.927673024,,,
2024-02-11,108.37,113.81,normal,0.0,0.0,350.237388,1.008348212,,,
2024-02-12,106.32,110.38,normal,0.0,0.0,442.0124819,1.043906325,,,
2024-02-13,111.08,118.62,normal,0.0,0.0,393.3712479,1.076501174,,,
2024-02-14,105.59,111.01,normal,0.0,0.0,464.9483166,0.820982437,,,
2024-02-15,110.86,115.11,normal,0.0,0.0,398.4254536,1.159634552,,,
